id,ranking_score,geography_name,sq_meters,price,year_of_construction,ad_type,floor,rooms,subtype,price_per_sqrm
37629361,133.5,northern sub,178,300000,1985,simple,2,4,apartment,1685.0
37629433,86.8,northern sub,235,450000,1986,simple,1,3,maisonette,1915.0
37632181,77.7,northern sub,235,450000,1987,simple,basement,3,maisonette,1915.0
37685341,164.0,northern sub,320,1440000,2010,simple,ground-floor,5,maisonette,4500.0
40845956,105.3,northern sub,300,750000,1973,simple,ground-floor,3,detached,2500.0
37734957,138.5,northern sub,156,280000,1980,simple,2,3,apartment,1795.0
40866815,106.9,northern sub,115,330000,2006,simple,ground-floor,3,apartment,2870.0
38142172,77.5,northern sub,280,550000,1991,premium,ground-floor,4,maisonette,1964.0
38163169,136.3,northern sub,280,450000,1995,simple,ground-floor,4,maisonette,1607.0
38183323,121.4,northern sub,280,550000,1995,simple,ground-floor,4,maisonette,1964.0
38185374,71.9,northern sub,275,900000,1983,simple,ground-floor,3,detached,3273.0
38212041,140.5,northern sub,89,270000,2012,simple,2,2,apartment,3034.0
38230547,133.7,northern sub,170,500000,2005,simple,1,3,maisonette,2941.0
43002485,114.1,northern sub,525,1000000,2002,simple,ground-floor,3,detached,1905.0
38418705,80.2,northern sub,175,520000,2008,simple,1,3,maisonette,2971.0
43175397,136.5,northern sub,94,225000,2000,star,1,2,apartment,2394.0
43176191,114.0,northern sub,258,500000,1993,simple,1,3,maisonette,1938.0
43176195,112.0,northern sub,200,400000,1999,simple,1,5,detached,2000.0
43335663,53.0,northern sub,530,1000000,2003,simple,ground-floor,4,detached,1887.0
35898277,143.8,northern sub,137,295000,1990,simple,3,3,apartment,2153.0
41886003,157.5,northern sub,258,500000,1993,simple,ground-floor,4,maisonette,1938.0
43192870,120.5,northern sub,94,225000,2000,star,1,2,apartment,2394.0
43034014,131.2,northern sub,295,1100000,1901,simple,ground-floor,5,detached,3729.0
41917419,86.0,northern sub,290,1400000,1956,simple,ground-floor,5,detached,4828.0
43062919,166.5,northern sub,82,135000,1977,simple,ground-floor,2,apartment,1646.0
41929015,129.9,northern sub,85,135000,1975,simple,ground-floor,2,apartment,1588.0
41946081,148.5,northern sub,220,450000,1972,simple,1,3,apartment,2045.0
41950655,157.2,northern sub,82,148000,1980,simple,ground-floor,2,apartment,1805.0
41963210,133.0,northern sub,200,410000,1983,simple,1,5,apartment,2050.0
40759383,134.5,northern sub,167,280000,1974,simple,3,2,apartment,1677.0
41994797,154.5,northern sub,391,1000000,1993,star,ground-floor,6,detached,2558.0
42003611,122.1,northern sub,195,400000,1981,simple,3,5,apartment,2051.0
42003746,80.6,northern sub,141,270000,1988,simple,ground-floor,3,maisonette,1915.0
42030710,72.2,northern sub,280,480000,1980,simple,2,5,apartment,1714.0
42034624,75.6,northern sub,200,400000,1985,premium,2,4,apartment,2000.0
42037744,126.5,northern sub,260,500000,1985,simple,ground-floor,3,detached,1923.0
42038229,117.0,northern sub,269,700000,2009,simple,ground-floor,3,apartment,2602.0
43132558,139.0,northern sub,198,380000,1975,star,3,3,apartment,1919.0
43133117,80.6,northern sub,282,480000,1979,premium,2,4,apartment,1702.0
42076431,131.8,northern sub,280,480000,1980,simple,2,3,maisonette,1714.0
42081176,148.4,northern sub,475,580000,1986,simple,ground-floor,5,maisonette,1221.0
43150479,125.9,northern sub,170,1200000,1940,simple,ground-floor,2,detached,7059.0
43176182,121.5,northern sub,520,1000000,2002,simple,semi-basement,5,detached,1923.0
41938699,133.1,northern sub,225,450000,1978,simple,1,4,apartment,2000.0
41976227,158.5,northern sub,300,1400000,1954,simple,ground-floor,4,detached,4667.0
42170649,94.1,northern sub,300,700000,1973,simple,ground-floor,0,detached,2333.0
42026372,168.0,northern sub,400,800000,1981,simple,ground-floor,4,maisonette,2000.0
42366803,148.0,northern sub,220,498000,1980,simple,1,3,maisonette,2264.0
40982202,123.2,northern sub,112,250000,1980,simple,4,2,apartment,2232.0
42234266,132.3,northern sub,126,275000,1978,simple,3,3,apartment,2183.0
42260117,95.0,northern sub,145,280000,1984,simple,2,3,apartment,1931.0
42338350,147.2,northern sub,420,1200000,2001,premium,ground-floor,4,apartment,2857.0
42339699,147.7,northern sub,97,265000,1982,simple,ground-floor,2,detached,2732.0
42343992,144.4,northern sub,630,890000,1980,simple,ground-floor,7,detached,1413.0
42345014,139.2,northern sub,370,420000,1965,simple,ground-floor,5,detached,1135.0
42345356,139.7,northern sub,320,350000,2009,simple,ground-floor,3,detached,1094.0
43456983,147.2,northern sub,42,40000,1973,simple,ground-floor,1,apartment,952.0
43335518,134.0,northern sub,230,490000,1990,simple,5,4,apartment,2130.0
40702358,109.8,northern sub,250,400000,2000,simple,1,4,maisonette,1600.0
41005061,134.0,northern sub,144,340000,2018,simple,ground-floor,3,maisonette,2361.0
40718980,169.5,northern sub,250,400000,2000,simple,ground-floor,4,maisonette,1600.0
40763746,137.2,northern sub,324,350000,2000,simple,ground-floor,5,detached,1080.0
40458412,118.4,northern sub,630,890000,1979,simple,1,6,detached,1413.0
41057281,164.7,northern sub,280,450000,2000,simple,ground-floor,4,maisonette,1607.0
41105630,155.0,northern sub,143,303000,2010,simple,1,4,apartment,2119.0
40503445,118.8,northern sub,324,370000,2010,simple,ground-floor,3,detached,1142.0
40540838,63.8,northern sub,106,350000,1982,simple,5,3,maisonette,3302.0
41259139,134.8,northern sub,192,470000,2000,simple,basement,3,maisonette,2448.0
41305229,142.5,northern sub,280,445000,2000,simple,ground-floor,4,maisonette,1589.0
41318916,150.0,northern sub,173,263000,1991,simple,semi-basement,3,maisonette,1520.0
42090281,132.2,northern sub,134,260000,1973,simple,3,3,apartment,1940.0
41492123,138.2,northern sub,280,1100000,2018,simple,ground-floor,4,other residential,3929.0
40702359,101.5,northern sub,650,890000,1901,simple,1,1,villa,1369.0
41781050,110.0,northern sub,210,530000,1980,simple,ground-floor,3,building,2524.0
40711250,58.6,northern sub,630,930000,1977,simple,ground-floor,1,building,1476.0
41885322,138.0,northern sub,280,450000,2000,simple,ground-floor,4,maisonette,1607.0
40728164,107.3,northern sub,87,120000,1975,simple,ground-floor,2,apartment,1379.0
40728283,109.9,northern sub,145,250000,1978,simple,1,3,apartment,1724.0
40767977,94.3,northern sub,87,120000,1975,simple,ground-floor,2,apartment,1379.0
41966386,125.8,northern sub,280,445000,2000,simple,ground-floor,4,maisonette,1589.0
40799146,161.3,northern sub,650,890000,1979,simple,ground-floor,8,detached,1369.0
43358543,130.0,northern sub,133,450000,2018,star,2,3,maisonette,3383.0
41995732,89.0,northern sub,140,250000,1985,simple,5,3,apartment,1786.0
42004313,159.0,northern sub,530,990000,1998,simple,ground-floor,4,maisonette,1868.0
42025235,127.7,northern sub,124,250000,1980,simple,3,3,apartment,2016.0
42058815,124.5,northern sub,134,260000,1974,simple,3,3,apartment,1940.0
42091601,132.8,northern sub,87,150000,1976,simple,1,2,apartment,1724.0
36900716,161.7,northern sub,300,1500000,1995,simple,ground-floor,4,detached,5000.0
43089934,140.0,northern sub,280,1050000,2006,simple,ground-floor,6,building,3750.0
43106144,99.5,northern sub,280,445000,2000,simple,mezzanine,4,maisonette,1589.0
43120904,156.0,northern sub,86,258000,2014,simple,2,2,apartment,3000.0
43120948,158.2,northern sub,125,375000,2014,simple,ground-floor,2,apartment,3000.0
38112877,64.5,northern sub,620,470000,1995,simple,ground-floor,0,detached,758.0
38213683,119.3,northern sub,120,240000,1990,simple,1,2,apartment,2000.0
38251688,117.1,northern sub,400,800000,1993,simple,ground-floor,4,detached,2000.0
42987438,151.0,northern sub,70,110000,1977,simple,ground-floor,1,apartment,1571.0
43180474,134.6,northern sub,220,700000,2002,simple,ground-floor,3,maisonette,3182.0
42754666,170.1,northern sub,180,400000,2010,simple,basement,5,maisonette,2222.0
42798674,141.3,northern sub,70,109000,1977,up,ground-floor,1,apartment,1557.0
35383979,128.4,northern sub,370,440000,1965,simple,ground-floor,4,detached,1189.0
42448523,128.7,northern sub,170,320000,1976,simple,ground-floor,3,maisonette,1882.0
42775763,124.5,northern sub,280,445000,2000,simple,ground-floor,5,maisonette,1589.0
35491621,83.5,northern sub,87,130000,1975,simple,ground-floor,2,apartment,1494.0
42480061,87.0,northern sub,65,65000,1970,star,3,2,apartment,1000.0
42515075,108.8,northern sub,70,109000,1977,simple,ground-floor,1,apartment,1557.0
43003480,113.2,northern sub,87,135000,1968,simple,1,2,apartment,1552.0
35743633,102.0,northern sub,105,220000,1990,simple,1,2,apartment,2095.0
43007686,116.8,northern sub,63,80000,1970,simple,ground-floor,2,apartment,1270.0
42798865,117.1,northern sub,87,125000,1970,simple,1,2,apartment,1437.0
42809137,125.0,northern sub,114,340000,2019,simple,1,3,apartment,2982.0
42813411,100.0,northern sub,530,990000,2002,simple,ground-floor,6,detached,1868.0
43027991,124.0,northern sub,230,485000,1988,simple,5,4,apartment,2109.0
36246219,83.2,northern sub,114,170000,1978,simple,3,2,maisonette,1491.0
36529147,106.7,northern sub,88,90000,1972,up,ground-floor,2,apartment,1023.0
36654750,134.0,northern sub,143,303000,2010,simple,1,3,apartment,2119.0
43072240,156.0,northern sub,230,485000,1990,simple,5,2,apartment,2109.0
42872747,131.0,northern sub,162,500000,1991,simple,3,3,maisonette,3086.0
39172527,65.9,northern sub,550,900000,2010,simple,ground-floor,5,maisonette,1636.0
39172585,65.5,northern sub,140,295000,2007,simple,ground-floor,3,apartment,2107.0
39184936,88.5,northern sub,140,260000,1978,simple,5,3,apartment,1857.0
43224496,161.1,northern sub,120,330000,1973,simple,1,2,apartment,2750.0
42834479,126.8,northern sub,77,100000,1975,simple,1,2,apartment,1299.0
43235703,164.0,northern sub,320,600000,1977,simple,6,3,apartment,1875.0
42556945,79.1,northern sub,86,210000,1980,simple,2,2,apartment,2442.0
39460796,130.8,northern sub,100,300000,2007,simple,1,2,apartment,3000.0
42572880,121.7,northern sub,86,210000,1980,simple,1,2,apartment,2442.0
42573645,100.8,northern sub,330,320000,2010,simple,ground-floor,3,detached,970.0
39765081,115.3,northern sub,210,250000,1987,simple,ground-floor,3,apartment,1190.0
42875429,162.0,northern sub,280,1050000,2006,simple,ground-floor,4,building,3750.0
42573754,115.4,northern sub,46,200000,2018,simple,ground-floor,0,apartment,4348.0
42573941,111.4,northern sub,70,280000,2018,simple,1,2,apartment,4000.0
42573942,110.4,northern sub,70,300000,2018,simple,2,2,apartment,4286.0
42573943,109.4,northern sub,94,320000,2018,simple,ground-floor,2,apartment,3404.0
42573944,114.4,northern sub,280,1650000,2018,simple,ground-floor,7,building,5893.0
42573945,111.1,northern sub,650,920000,1979,simple,ground-floor,6,detached,1415.0
42573946,109.0,northern sub,280,445000,2000,up,ground-floor,3,maisonette,1589.0
42578107,74.0,northern sub,86,210000,1978,simple,1,2,apartment,2442.0
43286653,143.0,northern sub,150,420000,2010,star,mezzanine,3,apartment,2800.0
39980061,135.9,northern sub,650,900000,1985,simple,ground-floor,8,detached,1385.0
43287481,136.2,northern sub,135,450000,2019,simple,2,3,apartment,3333.0
42889474,127.9,northern sub,71,110000,1970,simple,ground-floor,1,apartment,1549.0
42591341,112.0,northern sub,75,67000,1977,simple,1,2,apartment,893.0
42896606,131.9,northern sub,141,322000,1984,simple,3,2,apartment,2284.0
40128818,56.4,northern sub,640,920000,1980,simple,1,6,maisonette,1438.0
42602018,133.2,northern sub,108,280000,1970,simple,4,2,apartment,2593.0
42908619,114.5,northern sub,222,300000,1970,simple,ground-floor,6,building,1351.0
42924992,163.9,northern sub,270,850000,1995,simple,ground-floor,4,detached,3148.0
42941618,83.6,northern sub,118,300000,2000,up,1,3,apartment,2542.0
42616802,86.0,northern sub,64,320000,2005,simple,ground-floor,2,other residential,5000.0
42630656,74.7,northern sub,58,40000,1970,simple,3,1,apartment,690.0
42653657,122.5,northern sub,70,109000,1977,simple,mezzanine,1,apartment,1557.0
42669996,142.5,northern sub,70,109000,1977,simple,ground-floor,1,apartment,1557.0
42649349,90.5,northern sub,160,600000,1969,simple,ground-floor,2,other residential,3750.0
42669414,102.5,northern sub,108,300000,1970,simple,4,2,apartment,2778.0
42702142,84.5,northern sub,224,850000,1996,simple,ground-floor,2,detached,3795.0
42714011,80.0,northern sub,90,90000,1973,simple,ground-floor,2,apartment,1000.0
42741851,99.0,northern sub,177,595000,2010,simple,2,3,apartment,3362.0
42754962,146.5,northern sub,245,900000,1984,simple,ground-floor,3,detached,3673.0
42777723,100.3,northern sub,160,595000,2011,simple,2,4,maisonette,3719.0
42778491,119.5,northern sub,188,300000,1978,star,1,3,apartment,1596.0
42784599,119.5,northern sub,245,1150000,1984,simple,ground-floor,4,detached,4694.0
42789809,170.0,northern sub,395,800000,2010,simple,ground-floor,4,maisonette,2025.0
42796927,91.8,northern sub,245,1150000,1983,simple,ground-floor,3,detached,4694.0
42813164,97.7,northern sub,178,730000,2010,star,2,3,maisonette,4101.0
42814142,145.5,northern sub,200,410000,1980,simple,ground-floor,3,detached,2050.0
42820034,161.7,northern sub,136,350000,1993,simple,3,4,apartment,2574.0
42823654,172.0,northern sub,250,1150000,1975,simple,ground-floor,3,detached,4600.0
42819906,164.0,northern sub,525,1000000,2002,simple,ground-floor,4,detached,1905.0
42820882,138.0,northern sub,525,1000000,2002,simple,ground-floor,4,detached,1905.0
42840026,162.0,northern sub,180,450000,1990,simple,1,3,apartment,2500.0
42614186,139.4,northern sub,160,495000,2011,simple,2,4,maisonette,3094.0
42614702,137.8,northern sub,258,500000,1993,simple,ground-floor,4,maisonette,1938.0
42844177,154.7,northern sub,252,790000,1979,star,ground-floor,3,detached,3135.0
42615906,97.0,northern sub,480,700000,1970,simple,ground-floor,4,detached,1458.0
42448628,149.0,northern sub,280,480000,1979,simple,2,3,apartment,1714.0
42642965,133.5,northern sub,226,670000,2011,simple,ground-floor,3,maisonette,2965.0
42660526,80.8,northern sub,140,350000,1990,simple,3,3,apartment,2500.0
42670794,126.5,northern sub,152,265000,1992,simple,ground-floor,3,apartment,1743.0
42677429,138.0,northern sub,152,265000,1992,simple,ground-floor,3,apartment,1743.0
42879350,108.0,northern sub,400,980000,2001,simple,4,5,detached,2450.0
42684250,80.5,northern sub,220,420000,1974,premium,1,3,apartment,1909.0
35002841,136.4,northern sub,335,750000,2010,simple,ground-floor,5,maisonette,2239.0
35019446,89.4,northern sub,260,650000,1995,simple,ground-floor,4,maisonette,2500.0
35019462,129.8,northern sub,215,600000,1990,simple,ground-floor,3,maisonette,2791.0
42905847,80.0,northern sub,400,980000,2001,simple,ground-floor,4,detached,2450.0
42698358,136.7,northern sub,164,300000,1975,premium,2,2,apartment,1829.0
42701155,119.5,northern sub,105,235000,2012,up,ground-floor,2,maisonette,2238.0
42919528,94.1,northern sub,137,340000,1983,simple,1,3,apartment,2482.0
35109893,50.5,northern sub,95,350000,2010,simple,1,2,apartment,3684.0
42872192,146.0,northern sub,200,600000,1974,simple,ground-floor,4,detached,3000.0
42875525,138.7,northern sub,220,450000,1973,simple,1,3,apartment,2045.0
42720152,155.5,northern sub,170,465000,2007,simple,1,3,apartment,2735.0
42878618,164.5,northern sub,137,340000,1990,simple,1,3,apartment,2482.0
42721154,87.9,northern sub,200,400000,1985,simple,1,4,apartment,2000.0
42932012,95.4,northern sub,225,450000,1973,simple,1,4,apartment,2000.0
35158158,93.2,northern sub,130,450000,1992,simple,1,3,apartment,3462.0
35169761,60.900000000000006,northern sub,165,395000,1981,simple,1,3,apartment,2394.0
35178687,72.5,northern sub,170,500000,2005,simple,2,3,apartment,2941.0
42461294,112.0,northern sub,89,310000,2012,simple,2,2,apartment,3483.0
42945459,130.8,northern sub,170,1100000,1970,simple,ground-floor,4,detached,6471.0
42468836,152.0,northern sub,350,750000,2007,simple,ground-floor,5,maisonette,2143.0
35228969,52.7,northern sub,154,540000,1980,simple,2,3,apartment,3506.0
35231700,134.4,northern sub,360,1000000,2011,simple,ground-floor,5,maisonette,2778.0
42479665,159.3,northern sub,85,145000,1970,simple,ground-floor,2,apartment,1706.0
42495129,169.2,northern sub,200,480000,1979,simple,2,4,apartment,2400.0
42610473,81.5,south beach,70,150000,1999,simple,ground-floor,1,maisonette,2143.0
42610559,145.1,south beach,88,155000,1980,simple,1,2,apartment,1761.0
42610950,121.0,south beach,141,450000,2010,simple,4,3,maisonette,3191.0
42615696,122.3,south beach,220,395000,1990,simple,ground-floor,3,maisonette,1795.0
42616569,106.8,south beach,150,280000,2002,simple,ground-floor,3,maisonette,1867.0
42621289,71.0,south beach,220,395000,1990,simple,ground-floor,3,maisonette,1795.0
42622628,120.7,south beach,125,330000,1991,simple,4,3,apartment,2640.0
42622743,82.5,south beach,108,250000,1980,simple,1,3,apartment,2315.0
42627602,156.9,south beach,117,350000,2001,simple,5,3,apartment,2991.0
42627607,159.9,south beach,117,350000,2001,simple,5,3,apartment,2991.0
42637134,165.0,south beach,137,385000,1990,simple,2,4,apartment,2810.0
42640551,81.0,south beach,151,390000,1985,simple,2,3,maisonette,2583.0
42647334,99.4,south beach,50,200000,2016,simple,3,1,apartment,4000.0
42647335,96.4,south beach,120,450000,2016,simple,3,3,apartment,3750.0
42647337,100.0,south beach,110,380000,2016,simple,2,3,apartment,3455.0
42647338,100.2,south beach,50,180000,2016,simple,1,1,apartment,3600.0
42647340,106.1,south beach,110,350000,2016,simple,1,3,apartment,3182.0
42648064,118.1,south beach,75,195000,2019,simple,1,2,apartment,2600.0
42648065,126.7,south beach,35,90000,2019,simple,1,1,apartment,2571.0
42648066,127.5,south beach,145,435000,2019,simple,5,3,maisonette,3000.0
42648067,125.2,south beach,113,310000,2019,simple,4,3,apartment,2743.0
42653334,106.4,south beach,420,1200000,1998,simple,ground-floor,5,detached,2857.0
42654675,75.3,south beach,88,330000,2019,simple,2,2,apartment,3750.0
42654789,76.3,south beach,88,270000,2019,simple,1,2,apartment,3068.0
42655073,89.4,south beach,88,400000,2019,simple,3,2,apartment,4545.0
42659982,124.0,south beach,63,230000,2011,simple,ground-floor,1,apartment,3651.0
42660638,61.0,south beach,160,160000,1979,simple,ground-floor,3,apartment,1000.0
42610709,156.7,south beach,70,150000,1999,simple,ground-floor,1,maisonette,2143.0
42612670,97.1,south beach,173,400000,2010,simple,ground-floor,5,apartment,2312.0
42614975,158.2,south beach,70,150000,1999,simple,ground-floor,1,maisonette,2143.0
42634569,144.1,south beach,69,150000,1999,simple,ground-floor,2,maisonette,2174.0
42670168,142.3,south beach,89,330000,2013,simple,2,2,apartment,3708.0
42670321,83.5,south beach,100,300000,1980,simple,3,3,apartment,3000.0
42670378,78.0,south beach,92,290000,1997,up,1,2,apartment,3152.0
42674547,163.6,south beach,178,640000,2008,simple,1,3,apartment,3596.0
42676302,147.3,south beach,137,385000,1988,simple,2,4,apartment,2810.0
42648377,63.1,south beach,70,150000,2000,simple,ground-floor,1,maisonette,2143.0
42677379,128.8,south beach,120,2000000,1960,simple,ground-floor,2,detached,16667.0
42677387,159.3,south beach,102,320000,2019,simple,4,3,apartment,3137.0
42653603,156.3,south beach,92,290000,1997,up,1,2,apartment,3152.0
42655048,145.6,south beach,137,385000,1988,simple,2,4,apartment,2810.0
42655263,168.5,south beach,125,350000,1991,simple,4,3,apartment,2800.0
42659356,126.0,south beach,70,150000,1998,premium,ground-floor,1,maisonette,2143.0
42660379,151.9,south beach,125,330000,1991,simple,4,3,apartment,2640.0
42664949,150.9,south beach,220,395000,1990,simple,ground-floor,3,maisonette,1795.0
42668744,125.4,south beach,70,275000,1972,simple,4,2,apartment,3929.0
42669494,161.5,south beach,149,360000,1980,simple,4,3,apartment,2416.0
42669620,162.5,south beach,149,360000,1980,simple,4,3,apartment,2416.0
42669877,170.1,south beach,70,150000,1999,simple,ground-floor,1,maisonette,2143.0
42671229,145.6,south beach,70,235000,1972,simple,3,2,apartment,3357.0
42683045,160.5,south beach,120,2000000,1980,simple,ground-floor,3,detached,16667.0
42677212,112.2,south beach,150,360000,1980,simple,4,3,apartment,2400.0
42447834,133.5,south beach,116,370000,2019,simple,5,3,apartment,3190.0
42447835,133.9,south beach,116,340000,2019,simple,3,3,apartment,2931.0
42447836,125.9,south beach,116,330000,2019,simple,2,3,apartment,2845.0
42447838,126.8,south beach,116,315000,2019,simple,1,3,apartment,2716.0
42448221,162.5,south beach,63,140000,2008,simple,ground-floor,1,apartment,2222.0
42448455,93.4,south beach,189,500000,1990,simple,1,2,maisonette,2646.0
42448522,101.3,south beach,47,115000,1990,simple,ground-floor,1,apartment,2447.0
42449285,132.6,south beach,125,350000,1991,simple,4,3,apartment,2800.0
42453778,135.9,south beach,49,150000,2000,simple,ground-floor,1,apartment,3061.0
42455387,128.3,south beach,120,370000,1995,simple,1,3,apartment,3083.0
42466514,130.1,south beach,80,270000,2010,simple,ground-floor,2,maisonette,3375.0
42466603,110.5,south beach,114,295000,2019,simple,1,3,apartment,2588.0
42467366,159.1,south beach,114,295000,1980,simple,4,2,apartment,2588.0
42467384,145.4,south beach,130,350000,1987,simple,4,3,apartment,2692.0
42467481,118.9,south beach,83,290000,2009,simple,1,2,apartment,3494.0
42683654,143.2,south beach,105,300000,2002,simple,3,3,apartment,2857.0
42473428,91.6,south beach,105,200000,1980,simple,2,2,apartment,1905.0
42689457,128.6,south beach,100,200000,1989,simple,ground-floor,3,apartment,2000.0
42690583,123.6,south beach,78,190000,2019,simple,3,2,apartment,2436.0
42691876,90.0,south beach,135,270000,1978,simple,4,3,apartment,2000.0
42697508,100.0,south beach,102,320000,2019,simple,4,3,apartment,3137.0
42479146,69.1,south beach,165,530000,2006,simple,4,3,apartment,3212.0
42479421,128.4,south beach,110,350000,2013,simple,1,3,apartment,3182.0
42484788,127.5,south beach,160,265000,1983,simple,1,3,apartment,1656.0
42485100,125.2,south beach,160,265000,1983,simple,1,3,apartment,1656.0
42485271,106.4,south beach,160,265000,1983,simple,1,3,apartment,1656.0
42485680,130.4,south beach,160,265000,1983,simple,1,3,apartment,1656.0
42485800,81.5,south beach,85,295000,2010,simple,4,2,apartment,3471.0
42485809,107.5,south beach,85,270000,2010,simple,3,2,apartment,3176.0
42485816,96.0,south beach,85,250000,2010,simple,2,2,apartment,2941.0
42487068,117.1,south beach,85,250000,2010,simple,1,2,apartment,2941.0
42493016,137.6,south beach,102,330000,2018,simple,4,3,apartment,3235.0
42494962,138.2,south beach,160,265000,1983,simple,1,3,apartment,1656.0
42699913,147.8,south beach,115,300000,1995,simple,2,2,apartment,2609.0
42699915,160.0,south beach,210,420000,1995,simple,1,3,maisonette,2000.0
42699919,164.8,south beach,264,480000,1985,simple,ground-floor,3,maisonette,1818.0
42498720,126.7,south beach,288,580000,1990,simple,ground-floor,3,building,2014.0
42499317,127.6,south beach,112,295000,2019,simple,1,3,apartment,2634.0
42499876,101.4,south beach,85,295000,2008,simple,4,2,apartment,3471.0
42500017,127.1,south beach,160,265000,1983,simple,1,3,apartment,1656.0
42701113,129.3,south beach,70,150000,1998,simple,mezzanine,1,maisonette,2143.0
42701176,135.4,south beach,112,300000,2019,simple,1,3,apartment,2679.0
42701230,134.0,south beach,102,320000,2019,simple,4,3,apartment,3137.0
42509305,109.8,south beach,490,600000,2016,simple,ground-floor,6,building,1224.0
42513391,157.0,south beach,57,155000,1983,simple,4,1,apartment,2719.0
42513734,72.6,south beach,490,600000,2004,simple,1,6,building,1224.0
42513747,113.5,south beach,125,330000,1991,simple,4,3,apartment,2640.0
42513958,144.4,south beach,56,155000,1983,simple,4,1,apartment,2768.0
42514238,152.8,south beach,145,430000,2009,simple,3,3,maisonette,2966.0
42514240,154.8,south beach,145,430000,2009,simple,3,3,maisonette,2966.0
42514242,150.6,south beach,145,415000,2009,simple,2,3,maisonette,2862.0
42514243,151.6,south beach,145,420000,2009,simple,2,3,maisonette,2897.0
42514569,166.8,south beach,56,150000,1983,simple,4,2,apartment,2679.0
42515073,85.5,south beach,60,155000,1983,simple,4,1,apartment,2583.0
42521829,157.4,south beach,56,175000,1983,simple,4,1,apartment,3125.0
42528784,143.8,south beach,56,175000,1983,simple,4,1,apartment,3125.0
42530739,152.8,south beach,56,155000,1983,up,4,1,apartment,2768.0
42540199,153.6,south beach,56,150000,1983,simple,4,1,apartment,2679.0
42543966,110.3,south beach,125,325000,1986,simple,4,3,apartment,2600.0
42709541,129.0,south beach,160,160000,1980,simple,ground-floor,3,apartment,1000.0
42545420,75.1,south beach,100,320000,2000,simple,3,3,apartment,3200.0
42713412,125.6,south beach,210,700000,2016,simple,1,3,maisonette,3333.0
42714227,61.0,south beach,140,395000,2019,simple,4,3,maisonette,2821.0
42714934,114.4,south beach,285,900000,2009,simple,ground-floor,1,maisonette,3158.0
42715049,157.8,south beach,86,270000,2013,simple,3,2,apartment,3140.0
42715063,123.5,south beach,78,180000,2019,simple,1,2,apartment,2308.0
42715067,122.1,south beach,78,185000,2019,simple,2,2,apartment,2372.0
42715070,118.3,south beach,80,190000,2019,simple,3,2,apartment,2375.0
42715075,123.3,south beach,80,215000,2019,simple,4,2,apartment,2688.0
42715078,126.0,south beach,140,395000,2019,simple,4,3,maisonette,2821.0
42715182,114.8,south beach,80,180000,2019,simple,1,2,apartment,2250.0
42715781,98.0,south beach,125,350000,1991,simple,4,3,apartment,2800.0
42720083,72.6,south beach,110,350000,2015,simple,1,3,apartment,3182.0
42721112,146.0,south beach,102,320000,2019,simple,4,3,apartment,3137.0
42545752,78.1,south beach,287,580000,1990,simple,ground-floor,3,maisonette,2021.0
42721604,92.0,south beach,70,185000,2019,simple,1,2,apartment,2643.0
42721970,88.5,south beach,92,280000,2002,simple,1,2,apartment,3043.0
42722000,61.2,south beach,78,180000,2018,simple,1,2,apartment,2308.0
42722004,60.2,south beach,160,365000,2018,simple,1,4,apartment,2281.0
42549181,140.1,south beach,35,32000,1975,simple,ground-floor,0,apartment,914.0
42553323,122.3,south beach,89,290000,2019,simple,4,2,apartment,3258.0
42553324,122.2,south beach,77,210000,2019,simple,1,2,apartment,2727.0
42553345,126.8,south beach,58,160000,2019,simple,1,1,apartment,2759.0
42553369,136.5,south beach,490,600000,2004,simple,ground-floor,0,building,1224.0
42553731,153.0,south beach,115,310000,1990,simple,1,2,apartment,2696.0
42557773,162.6,south beach,94,71000,1981,simple,semi-basement,2,apartment,755.0
42560026,133.5,south beach,56,150000,1983,simple,4,1,apartment,2679.0
42560202,79.9,south beach,106,280000,1998,simple,3,3,apartment,2642.0
42564880,83.4,south beach,57,160000,2019,simple,1,1,apartment,2807.0
42565405,107.7,south beach,150,280000,2004,simple,ground-floor,3,apartment,1867.0
42566141,108.4,south beach,92,250000,2008,simple,1,3,apartment,2717.0
42566606,62.6,south beach,56,155000,1983,simple,4,1,apartment,2768.0
42571277,160.0,south beach,88,155000,1980,simple,1,2,apartment,1761.0
42571576,136.7,south beach,85,250000,2010,simple,2,2,apartment,2941.0
42571578,135.7,south beach,85,270000,2010,simple,3,2,apartment,3176.0
42572795,85.5,south beach,140,450000,2010,simple,4,3,apartment,3214.0
42573885,112.8,south beach,85,300000,2010,simple,4,2,apartment,3529.0
42574406,128.4,south beach,400,700000,1987,simple,ground-floor,0,building,1750.0
42574462,125.7,south beach,130,350000,1987,up,4,3,apartment,2692.0
42578039,143.0,south beach,112,315000,2017,simple,1,3,apartment,2812.0
42579869,145.0,south beach,220,395000,1990,simple,ground-floor,3,maisonette,1795.0
42585961,101.0,south beach,85,270000,1992,simple,4,2,apartment,3176.0
42586553,117.6,south beach,137,385000,1988,simple,2,4,apartment,2810.0
42586987,77.6,south beach,88,155000,1980,simple,1,2,apartment,1761.0
42586988,92.8,south beach,137,385000,1988,simple,2,4,apartment,2810.0
42591457,122.3,south beach,88,155000,1981,simple,1,2,apartment,1761.0
42594833,147.5,south beach,220,395000,1990,simple,ground-floor,3,maisonette,1795.0
42602119,148.0,south beach,220,395000,1990,simple,ground-floor,3,detached,1795.0
